job,agent,model,dataset,task,trial_dir,reward,status
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp3a5_tacrolimus_7590181,cyp3a5_tacrolimus_7590181__djGiBKF,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,dpyd_capecitabine_7589441,dpyd_capecitabine_7589441__cQxrQRF,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,dpyd_capecitabine_7589442,dpyd_capecitabine_7589442__CtVQRWn,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,dpyd_fluorouracil_7589438,dpyd_fluorouracil_7589438__j6FW7Sw,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,dpyd_fluorouracil_7589439,dpyd_fluorouracil_7589439__pWCGTLN,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,dpyd_fluorouracil_7589440,dpyd_fluorouracil_7589440__JTDe9o4,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_dapsone_7589123,g6pd_dapsone_7589123__yPwdrfE,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_dapsone_7589124,g6pd_dapsone_7589124__6xwtjJf,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_dapsone_7589126,g6pd_dapsone_7589126__yBVN6PG,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_methylene_blue_7589787,g6pd_methylene_blue_7589787__NW6Lzok,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_nitrofurantoin_7589815,g6pd_nitrofurantoin_7589815__66Cj85D,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_nitrofurantoin_7589816,g6pd_nitrofurantoin_7589816__JRZCfGx,0.4,partial
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_nitrofurantoin_7589817,g6pd_nitrofurantoin_7589817__HA8uJ6h,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_primaquine_7590079,g6pd_primaquine_7590079__oeNoYHZ,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_primaquine_7590080,g6pd_primaquine_7590080__iD968da,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,hla_b_abacavir_7588405,hla_b_abacavir_7588405__A8X8Djp,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,hla_b_abacavir_7588406,hla_b_abacavir_7588406__TMCqic9,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,hla_b_allopurinol_7588407,hla_b_allopurinol_7588407__dMvfDnk,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,hla_b_allopurinol_7588408,hla_b_allopurinol_7588408__VLnfeWL,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,mt_rnr1_amikacin_7588409,mt_rnr1_amikacin_7588409__aNbVDbV,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,mt_rnr1_amikacin_7588410,mt_rnr1_amikacin_7588410__MHkRbpi,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,nat2_hydralazine_7589516,nat2_hydralazine_7589516__3hKgWU6,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,nat2_hydralazine_7589517,nat2_hydralazine_7589517__qwUM8eW,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,nat2_hydralazine_7589518,nat2_hydralazine_7589518__zE5x2Da,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,ugt1a1_atazanavir_7588703,ugt1a1_atazanavir_7588703__mVzexyv,,error
2026-02-20__15-25-57,codex,gpt-5.2,cpic_evidence_benchmark_condensed,ugt1a1_atazanavir_7588705,ugt1a1_atazanavir_7588705__Bgecvft,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2b6_efavirenz_7589430,cyp2b6_efavirenz_7589430__579wqwp,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2b6_efavirenz_7589433,cyp2b6_efavirenz_7589433__bXECkRN,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2b6_efavirenz_7589434,cyp2b6_efavirenz_7589434__h2x28h3,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589077,cyp2c19_clopidogrel_7589077__HzbNp6H,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589080,cyp2c19_clopidogrel_7589080__yYgGqFt,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589081,cyp2c19_clopidogrel_7589081__Gs8YbKV,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589083,cyp2c19_clopidogrel_7589083__aPkZvd3,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589085,cyp2c19_clopidogrel_7589085__tobeq3U,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589096,cyp2c19_clopidogrel_7589096__HqD4x2k,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589098,cyp2c19_clopidogrel_7589098__kpTPVLJ,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_omeprazole_7589841,cyp2c19_omeprazole_7589841__uvTonLx,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_omeprazole_7589842,cyp2c19_omeprazole_7589842__9gRhcJF,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_pantoprazole_7589861,cyp2c19_pantoprazole_7589861__AbH5xGG,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590496,cyp2c19_voriconazole_7590496__b3cUneJ,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590497,cyp2c19_voriconazole_7590497__ySyjG9o,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590498,cyp2c19_voriconazole_7590498__xG7wjEa,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590501,cyp2c19_voriconazole_7590501__teud9zB,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590504,cyp2c19_voriconazole_7590504__YGARB3z,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590509,cyp2c19_voriconazole_7590509__G9UZtZZ,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_celecoxib_7588806,cyp2c9_celecoxib_7588806__cVc4d2x,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_celecoxib_7588808,cyp2c9_celecoxib_7588808__MUpWpk2,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_celecoxib_7588809,cyp2c9_celecoxib_7588809__pUqg5aS,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_meloxicam_7589757,cyp2c9_meloxicam_7589757__MeKJ827,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_meloxicam_7589758,cyp2c9_meloxicam_7589758__aTwEL2n,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_meloxicam_7589759,cyp2c9_meloxicam_7589759__EUhoxYf,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588707,cyp2d6_atomoxetine_7588707__JePD4Xi,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588711,cyp2d6_atomoxetine_7588711__CKiNKAP,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588718,cyp2d6_atomoxetine_7588718__pLmMpuu,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588724,cyp2d6_atomoxetine_7588724__JhxoT95,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588727,cyp2d6_atomoxetine_7588727__RAe2wSs,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588729,cyp2d6_atomoxetine_7588729__vSPxTPU,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588746,cyp2d6_atomoxetine_7588746__d2hdmMj,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588749,cyp2d6_atomoxetine_7588749__XwS4u8z,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_nortriptyline_7589819,cyp2d6_nortriptyline_7589819__YtXLNhn,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_nortriptyline_7589830,cyp2d6_nortriptyline_7589830__jp3Hmgk,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_nortriptyline_7589835,cyp2d6_nortriptyline_7589835__HzczgPj,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_nortriptyline_7589839,cyp2d6_nortriptyline_7589839__fgiAeFb,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_ondansetron_7589865,cyp2d6_ondansetron_7589865__nrVQjnP,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_ondansetron_7589876,cyp2d6_ondansetron_7589876__KjqVm7Y,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_ondansetron_7589881,cyp2d6_ondansetron_7589881__7KVCrtP,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_tamoxifen_7590201,cyp2d6_tamoxifen_7590201__S6N2NAY,0.4,partial
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_tamoxifen_7590204,cyp2d6_tamoxifen_7590204__sU8eFhE,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_tamoxifen_7590208,cyp2d6_tamoxifen_7590208__EBrPeBm,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp3a5_tacrolimus_7590178,cyp3a5_tacrolimus_7590178__6iJEQqn,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,cyp3a5_tacrolimus_7590181,cyp3a5_tacrolimus_7590181__ymkoxee,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,dpyd_capecitabine_7589441,dpyd_capecitabine_7589441__aejsusG,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,dpyd_capecitabine_7589442,dpyd_capecitabine_7589442__jr8PHhB,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,dpyd_fluorouracil_7589438,dpyd_fluorouracil_7589438__fNrQrAb,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,dpyd_fluorouracil_7589439,dpyd_fluorouracil_7589439__QJGuWRx,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,dpyd_fluorouracil_7589440,dpyd_fluorouracil_7589440__3hbJxHF,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_dapsone_7589123,g6pd_dapsone_7589123__DxENpqH,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_dapsone_7589124,g6pd_dapsone_7589124__cnF6wyG,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_dapsone_7589126,g6pd_dapsone_7589126__KHKGocf,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_methylene_blue_7589787,g6pd_methylene_blue_7589787__izwRFyp,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_nitrofurantoin_7589815,g6pd_nitrofurantoin_7589815__sbTJ3fr,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_nitrofurantoin_7589816,g6pd_nitrofurantoin_7589816__rsgkVz6,0.4,partial
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_nitrofurantoin_7589817,g6pd_nitrofurantoin_7589817__bjaXycD,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_primaquine_7590079,g6pd_primaquine_7590079__wRToyRb,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_primaquine_7590080,g6pd_primaquine_7590080__ULEy2uG,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,hla_b_abacavir_7588405,hla_b_abacavir_7588405__7GWiSF2,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,hla_b_abacavir_7588406,hla_b_abacavir_7588406__9K5sZUn,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,hla_b_allopurinol_7588407,hla_b_allopurinol_7588407__ZaCPA3m,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,hla_b_allopurinol_7588408,hla_b_allopurinol_7588408__owwEbfc,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,mt_rnr1_amikacin_7588409,mt_rnr1_amikacin_7588409__yBEHyTm,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,mt_rnr1_amikacin_7588410,mt_rnr1_amikacin_7588410__cKtm3Tn,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,nat2_hydralazine_7589516,nat2_hydralazine_7589516__drKKfBs,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,nat2_hydralazine_7589517,nat2_hydralazine_7589517__keZvSAC,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,nat2_hydralazine_7589518,nat2_hydralazine_7589518__HcBPWJc,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,ugt1a1_atazanavir_7588703,ugt1a1_atazanavir_7588703__4Y4LS7j,,error
2026-02-20__15-28-28,codex,gpt-5.2,cpic_zero_context_condensed,ugt1a1_atazanavir_7588705,ugt1a1_atazanavir_7588705__TeKwbWA,,error
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2b6_efavirenz_7589430,cyp2b6_efavirenz_7589430__r9oG342,0.8,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2b6_efavirenz_7589433,cyp2b6_efavirenz_7589433__Per6pw2,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2b6_efavirenz_7589434,cyp2b6_efavirenz_7589434__PJ7SZWu,0.0,fail
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_clopidogrel_7589077,cyp2c19_clopidogrel_7589077__dLyXN6X,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_clopidogrel_7589080,cyp2c19_clopidogrel_7589080__rouyPPB,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_clopidogrel_7589081,cyp2c19_clopidogrel_7589081__9JuLkPe,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_clopidogrel_7589083,cyp2c19_clopidogrel_7589083__qCxus7R,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_clopidogrel_7589085,cyp2c19_clopidogrel_7589085__9GdCaey,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_clopidogrel_7589096,cyp2c19_clopidogrel_7589096__MjXA9JR,0.8,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_clopidogrel_7589098,cyp2c19_clopidogrel_7589098__nGUEvYx,0.8,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_omeprazole_7589841,cyp2c19_omeprazole_7589841__P56qdya,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_omeprazole_7589842,cyp2c19_omeprazole_7589842__dB6xEC6,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_pantoprazole_7589861,cyp2c19_pantoprazole_7589861__iVfkbhZ,0.0,fail
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_voriconazole_7590496,cyp2c19_voriconazole_7590496__qbVx4it,0.6,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_voriconazole_7590497,cyp2c19_voriconazole_7590497__iRWiUks,0.6,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_voriconazole_7590498,cyp2c19_voriconazole_7590498__BTfSmqw,0.8,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_voriconazole_7590501,cyp2c19_voriconazole_7590501__KBHp5o7,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_voriconazole_7590504,cyp2c19_voriconazole_7590504__whJDPBx,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c19_voriconazole_7590509,cyp2c19_voriconazole_7590509__TiACbcT,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c9_celecoxib_7588806,cyp2c9_celecoxib_7588806__HfqurL2,0.6,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c9_celecoxib_7588808,cyp2c9_celecoxib_7588808__ZZT9XW9,0.6,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c9_celecoxib_7588809,cyp2c9_celecoxib_7588809__QVao7wB,0.6,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c9_meloxicam_7589757,cyp2c9_meloxicam_7589757__tVTChVj,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c9_meloxicam_7589758,cyp2c9_meloxicam_7589758__Bt5GZfM,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2c9_meloxicam_7589759,cyp2c9_meloxicam_7589759__iynV4wH,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_atomoxetine_7588707,cyp2d6_atomoxetine_7588707__yg43ziD,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_atomoxetine_7588711,cyp2d6_atomoxetine_7588711__mdCwY7Z,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_atomoxetine_7588718,cyp2d6_atomoxetine_7588718__ZKmTCdC,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_atomoxetine_7588724,cyp2d6_atomoxetine_7588724__RsHjWJ7,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_atomoxetine_7588727,cyp2d6_atomoxetine_7588727__tghKrC8,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_atomoxetine_7588729,cyp2d6_atomoxetine_7588729__6yMAUwA,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_atomoxetine_7588746,cyp2d6_atomoxetine_7588746__ZD88Vg4,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_atomoxetine_7588749,cyp2d6_atomoxetine_7588749__D22g9nh,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_nortriptyline_7589819,cyp2d6_nortriptyline_7589819__oXHSo7k,0.6,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_nortriptyline_7589830,cyp2d6_nortriptyline_7589830__oEmU8BB,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_nortriptyline_7589835,cyp2d6_nortriptyline_7589835__cymNTbn,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_nortriptyline_7589839,cyp2d6_nortriptyline_7589839__xoBFYYn,0.8,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_ondansetron_7589865,cyp2d6_ondansetron_7589865__3fRMw4e,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_ondansetron_7589876,cyp2d6_ondansetron_7589876__JguvnUq,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_ondansetron_7589881,cyp2d6_ondansetron_7589881__JFE8kDV,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_tamoxifen_7590201,cyp2d6_tamoxifen_7590201__sg5dYEi,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_tamoxifen_7590204,cyp2d6_tamoxifen_7590204__qHwpkMf,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp2d6_tamoxifen_7590208,cyp2d6_tamoxifen_7590208__DXaX5oM,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp3a5_tacrolimus_7590178,cyp3a5_tacrolimus_7590178__apoEEZW,0.6,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,cyp3a5_tacrolimus_7590181,cyp3a5_tacrolimus_7590181__RXLfvQ9,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,dpyd_capecitabine_7589441,dpyd_capecitabine_7589441__5uXPauy,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,dpyd_capecitabine_7589442,dpyd_capecitabine_7589442__X5zPfCp,0.8,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,dpyd_fluorouracil_7589438,dpyd_fluorouracil_7589438__CuRkXur,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,dpyd_fluorouracil_7589439,dpyd_fluorouracil_7589439__riE8Za6,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,dpyd_fluorouracil_7589440,dpyd_fluorouracil_7589440__pknVLxT,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_dapsone_7589123,g6pd_dapsone_7589123__6dztCne,0.8,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_dapsone_7589124,g6pd_dapsone_7589124__2N63ryp,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_dapsone_7589126,g6pd_dapsone_7589126__f2wKRDo,0.8,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_methylene_blue_7589787,g6pd_methylene_blue_7589787__pYhK5wY,0.8,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_nitrofurantoin_7589815,g6pd_nitrofurantoin_7589815__9oKvxa3,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_nitrofurantoin_7589816,g6pd_nitrofurantoin_7589816__mY4tEUv,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_nitrofurantoin_7589817,g6pd_nitrofurantoin_7589817__b3U5fzM,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_primaquine_7590079,g6pd_primaquine_7590079__SZru6kS,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,g6pd_primaquine_7590080,g6pd_primaquine_7590080__xFKoBa9,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,hla_b_abacavir_7588405,hla_b_abacavir_7588405__62ehMVM,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,hla_b_abacavir_7588406,hla_b_abacavir_7588406__rPYSAHH,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,hla_b_allopurinol_7588407,hla_b_allopurinol_7588407__YdUSVb2,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,hla_b_allopurinol_7588408,hla_b_allopurinol_7588408__2bjLTCf,0.4,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,mt_rnr1_amikacin_7588409,mt_rnr1_amikacin_7588409__vmzLdFW,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,mt_rnr1_amikacin_7588410,mt_rnr1_amikacin_7588410__Vg3sjqL,0.8,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,nat2_hydralazine_7589516,nat2_hydralazine_7589516__FmeH4pk,0.2,partial
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,nat2_hydralazine_7589517,nat2_hydralazine_7589517__5ShYA4h,0.0,fail
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,nat2_hydralazine_7589518,nat2_hydralazine_7589518__Z8937PU,0.4,partial
